,Frequency,CustGender,CustAccountBalance,Monetary,CustomerAge,Recency,Cluster
601,1,1,38126.43,614.4,33.0,306,1
602,1,1,907.85,300.0,29.0,306,0
603,1,1,5432.73,26.0,30.0,306,0
604,1,1,820.52,1919.62,31.0,306,4
605,1,1,884.13,250.0,32.0,306,1
606,1,1,18291.8,1335.62,24.0,306,4
607,1,0,20817.8,499.0,30.0,306,3
608,1,0,18567.83,278.0,27.0,306,3
609,1,1,18487.63,285.0,22.0,306,0
610,1,1,25017.57,1710.97,37.0,306,4
611,1,1,47838.2,40.0,30.0,306,1
612,1,1,30399.1,900.0,21.0,306,0
613,1,0,29248.13,1431.0,27.0,306,4
614,1,1,11697.0,452.0,29.0,306,0
615,1,1,1429.5,200.0,28.0,306,0
616,1,0,38445.54,233.0,28.0,306,3
617,1,0,33804.88,200.0,30.0,306,3
618,1,1,5379.77,187.68,27.0,306,0
619,1,1,1565.17,225.0,40.0,306,1
620,1,1,6867.97,559.0,24.0,306,0
621,1,0,92014.41,1000.0,28.0,306,2
622,1,1,5228.57,254.0,22.0,306,0
623,1,1,9799.47,233.92,32.0,306,1
624,1,0,42985.24,302.11,33.0,306,3
625,1,0,21870.9,971.0,33.0,306,3
626,1,1,70340.19,924.55,27.0,306,2
627,1,0,6564.76,80.0,22.0,306,3
628,1,1,16935.16,50.0,34.0,306,1
629,1,1,4643.24,1120.0,26.0,306,4
630,1,0,1.84,50.0,27.0,306,3
631,1,1,15592.42,170.0,21.0,306,0
632,1,1,2910.57,376.27,25.0,306,0
633,1,1,2303.1,186.0,19.0,306,0
634,1,1,47022.18,280.0,21.0,306,0
635,1,1,26559.24,265.0,22.0,306,0
636,1,1,1007.08,107.0,34.0,306,1
637,1,1,10.97,100.0,30.0,306,0
638,1,0,105078.34,2236.0,41.0,306,2
639,1,1,9937.76,184.12,23.0,306,0
640,1,1,83769.96,30.0,31.0,306,2
641,1,1,17472.65,100.0,25.0,306,0
642,1,1,63745.58,480.0,28.0,306,2
643,1,0,7388.34,160.0,24.0,306,3
644,1,0,72809.11,355.0,36.0,306,2
645,1,1,9340.18,100.0,20.0,306,0
646,1,0,66434.38,11.0,26.0,306,3
647,1,1,181.5,1100.0,24.0,306,0
648,1,1,2688.28,687.0,24.0,306,0
649,1,1,11021.34,1192.0,32.0,306,4
650,1,1,632.54,189.0,27.0,306,0
651,1,1,430.95,42.0,28.0,306,0
652,1,1,1695.37,1500.0,24.0,306,4
653,1,1,11107.34,1532.0,28.0,306,4
654,1,0,23786.38,717.0,26.0,306,3
655,1,1,5335.89,50.0,19.0,306,0
656,1,1,5.3,180.45,27.0,306,0
657,1,1,7.86,350.0,22.0,306,0
658,1,0,9032.49,1500.34,26.0,306,4
659,1,0,14871.65,514.36,24.0,306,3
660,1,1,25301.94,972.51,28.0,306,4
661,1,1,1332.49,1180.0,28.0,306,4
662,1,1,61187.52,2189.0,41.0,306,4
663,1,1,30864.46,676.0,31.0,306,1
664,1,1,8266.45,800.0,24.0,306,0
665,1,1,76011.43,118.0,23.0,306,2
666,1,1,7658.24,300.0,26.0,306,0
667,1,1,21.05,909.0,20.0,306,0
668,1,1,5780.27,93.0,35.0,306,1
669,1,0,61110.37,12.0,33.0,306,3
670,1,1,7566.13,675.98,27.0,306,0
671,1,1,2.62,301.0,25.0,306,0
672,1,1,1648.63,800.0,19.0,306,0
673,1,0,72809.11,170.0,36.0,306,2
674,1,0,15679.42,850.0,37.0,306,3
675,1,1,3212.97,34.0,30.0,306,0
676,1,1,4036.24,150.0,21.0,306,0
677,1,1,4735.65,50.0,27.0,306,0
678,1,1,4095.15,390.0,32.0,306,1
679,1,1,15231.22,1165.0,34.0,306,4
680,1,1,798.21,150.0,26.0,306,0
681,1,1,34641.59,149.0,26.0,306,0
682,1,1,12990.42,299.0,25.0,306,0
683,1,1,32404.57,622.0,30.0,306,1
684,1,1,11611.84,252.0,28.0,306,0
685,1,1,1369.27,633.0,28.0,306,0
686,1,1,30384.49,98.0,26.0,306,0
687,1,1,1.08,820.0,27.0,306,0
688,1,1,4588.65,50.0,29.0,306,0
689,1,1,26655.05,150.0,22.0,306,0
690,1,1,18610.68,1800.0,29.0,306,4
691,1,0,20583.51,119.3,24.0,306,3
692,1,1,9116.25,175.0,31.0,306,1
693,1,0,17874.44,155.0,20.0,306,3
694,1,0,3949.78,2000.0,26.0,306,4
695,1,1,29982.81,1000.0,42.0,306,1
696,1,1,18591.39,300.0,37.0,306,1
697,1,1,1480.84,298.0,23.0,306,0
698,1,0,271.53,799.0,27.0,306,3
699,1,1,111343.51,47.67,37.0,306,2
700,1,1,366.33,73.0,29.0,306,0
701,1,0,52489.05,457.61,34.0,306,3
702,1,0,3494.97,60.0,23.0,306,3
703,1,1,54469.85,489.63,26.0,306,0
704,1,1,29158.02,1290.0,28.0,306,4
705,1,0,70021.51,762.0,28.0,306,2
706,1,0,44068.48,1006.0,38.0,306,3
707,1,1,3212.48,1740.0,39.0,306,4
708,1,1,29648.3,223.0,29.0,306,0
709,1,1,485.85,300.0,24.0,306,0
710,1,1,54588.61,760.0,39.0,306,1
711,1,0,13072.29,136.0,24.0,306,3
712,1,0,9915.53,250.0,23.0,306,3
713,1,1,56087.6,251.09,24.0,306,0
714,1,1,84088.09,345.6,33.0,306,2
715,1,1,1545.94,100.0,20.0,306,0
716,1,1,22.75,100.0,30.0,306,0
717,1,1,2663.42,1250.0,25.0,306,4
718,1,1,4843.89,390.0,32.0,306,1
719,1,1,3369.5,247.32,29.0,306,0
720,1,0,12783.48,255.0,29.0,306,3
721,1,1,163.91,2000.0,31.0,306,4
722,1,1,2211.92,384.0,25.0,306,0
723,1,0,49611.83,423.0,30.0,306,3
724,1,1,16121.48,61.13,39.0,306,1
725,1,1,8859.72,50.0,25.0,306,0
726,1,0,72897.37,56.0,33.0,306,2
727,1,1,7860.73,100.0,24.0,306,0
728,1,1,947.23,600.0,32.0,306,1
729,1,1,2241.25,1466.0,33.0,306,4
730,1,1,3171.6,305.0,28.0,306,0
731,1,1,23364.63,50.0,26.0,306,0
732,1,1,993.76,518.53,32.0,306,1
733,1,1,2.82,49.0,26.0,306,0
734,1,1,75964.5,999.0,27.0,306,2
735,1,0,13093.88,1420.0,33.0,306,4
736,1,1,13.13,30.0,23.0,306,0
737,1,1,25.37,525.0,42.0,306,1
738,1,1,19075.06,644.0,20.0,306,0
739,1,1,92864.32,500.0,42.0,306,2
740,1,1,9283.45,51.0,26.0,306,0
741,1,1,37247.49,204.0,37.0,306,1
742,1,1,2707.06,1883.0,31.0,306,4
743,1,1,91308.67,634.61,27.0,306,2
744,1,1,36.64,299.68,23.0,306,0
745,1,0,32341.07,1562.0,28.0,306,4
746,1,0,93.53,150.0,24.0,306,3
747,1,0,16543.85,259.0,24.0,306,3
748,1,1,4536.01,300.0,27.0,306,0
749,1,0,10298.08,200.0,20.0,306,3
750,1,1,18326.71,296.2,28.0,306,0
751,1,1,50895.96,150.0,32.0,306,1
752,1,0,10830.33,500.0,25.0,306,3
753,1,1,19763.87,22.0,22.0,306,0
754,1,1,23726.04,15.0,24.0,306,0
755,1,1,12537.11,164.0,24.0,306,0
756,1,1,132.09,600.0,23.0,306,0
757,1,0,45498.81,1198.0,30.0,306,3
758,1,1,955.4,2000.0,38.0,306,4
759,1,1,16743.26,40.0,23.0,306,0
760,1,1,10836.64,332.0,28.0,306,0
761,1,0,11086.0,344.0,30.0,306,3
762,1,1,16017.98,240.0,33.0,306,1
763,1,1,7.3,939.0,23.0,306,0
764,1,1,1053.22,430.0,32.0,306,1
765,1,0,27925.94,248.0,42.0,306,1
766,1,1,785.57,67.0,30.0,306,0
767,1,1,63.0,27.0,30.0,306,0
768,1,1,14.22,300.0,29.0,306,0
769,1,1,12362.13,490.0,26.0,306,0
770,1,1,224.12,1.0,27.0,306,0
771,1,1,55605.37,1170.0,26.0,306,4
772,1,0,11818.32,209.0,31.0,306,3
773,1,1,4160.25,442.0,26.0,306,0
774,1,1,5426.51,100.0,22.0,306,0
775,1,1,29788.45,1329.0,34.0,306,4
776,1,1,67788.69,429.0,30.0,306,2
777,1,1,3346.02,54.0,24.0,306,0
778,1,1,2376.54,97.0,39.0,306,1
779,1,1,130862.03,221.67,30.0,306,2
780,1,1,11.8,24.0,24.0,306,0
781,1,0,4351.48,210.0,33.0,306,3
782,1,1,992.1,25.0,42.0,306,1
783,1,1,12735.85,23.0,25.0,306,0
784,1,1,28769.82,1000.0,29.0,306,4
785,1,1,5809.65,50.0,25.0,306,0
786,1,1,130464.98,545.0,27.0,306,2
787,1,1,7236.02,500.0,27.0,306,0
788,1,0,15903.07,1000.0,24.0,306,3
789,1,0,21021.44,155.0,30.0,306,3
790,1,1,16805.76,115.0,26.0,306,0
791,1,1,16011.41,100.0,25.0,306,0
792,1,1,21764.42,100.0,30.0,306,0
793,1,1,3.33,100.0,29.0,306,0
794,1,0,17467.95,849.0,24.0,306,3
795,1,1,8872.18,200.0,25.0,306,0
796,1,0,26489.7,280.0,26.0,306,3
797,1,1,6763.44,41.0,23.0,306,0
798,1,1,44185.14,829.0,24.0,306,0
799,1,1,10654.91,335.0,29.0,306,0
800,1,1,46013.14,1795.0,24.0,306,4
801,1,1,17969.47,1330.0,32.0,306,4
802,1,1,1367.49,600.0,23.0,306,0
803,1,1,1921.66,254.0,31.0,306,1
804,1,0,47983.2,705.0,39.0,306,3
805,1,1,13875.22,310.0,22.0,306,0
806,1,1,1280.63,335.34,28.0,306,0
807,1,1,16916.13,86.0,29.0,306,0
808,1,1,180.71,600.0,23.0,306,0
809,1,1,1802.87,248.0,24.0,306,0
810,1,0,41760.62,301.0,25.0,306,3
811,1,1,28.58,500.0,21.0,306,0
812,1,1,15416.84,255.0,24.0,306,0
813,1,1,57385.53,55.0,24.0,306,0
814,1,1,3103.76,32.0,29.0,306,0
815,1,0,9800.52,752.0,25.0,306,3
816,1,0,30689.57,644.0,32.0,306,3
817,1,1,14452.47,458.0,28.0,306,0
818,1,1,7000.64,600.0,31.0,306,1
819,1,1,40664.82,400.0,28.0,306,0
820,1,1,8156.1,257.0,26.0,306,0
821,1,1,3247.46,10.0,22.0,306,0
822,1,1,95844.09,413.0,34.0,306,2
823,1,1,1001.67,50.0,39.0,306,1
824,1,1,10025.97,1230.0,31.0,306,4
825,1,1,7765.69,500.0,34.0,306,1
826,1,1,190.17,55.0,32.0,306,1
827,1,1,56622.03,100.0,27.0,306,0
828,1,0,62526.37,259.0,31.0,306,3
829,1,1,21762.16,50.0,24.0,306,0
830,1,1,1408.19,550.0,34.0,306,1
831,1,1,15627.78,1512.75,30.0,306,4
832,1,1,51850.6,1268.91,36.0,306,4
833,1,0,21705.85,300.0,30.0,306,3
834,1,1,4729.19,104.0,31.0,306,1
835,1,1,7073.67,4.0,27.0,306,0
836,1,0,0.0,250.0,26.0,306,3
837,1,1,2083.93,225.0,33.0,306,1
838,1,1,4984.16,235.0,32.0,306,1
839,1,0,71960.28,2209.43,26.0,306,4
840,1,0,63749.85,439.0,38.0,306,2
841,1,0,44917.99,149.0,24.0,306,3
842,1,0,12360.6,251.0,24.0,306,3
843,1,1,607.68,784.0,22.0,306,0
844,1,0,47259.4,799.0,36.0,306,3
845,1,1,132630.16,2219.98,32.0,306,2
846,1,1,4670.69,200.0,26.0,306,0
847,1,1,0.08,128.0,24.0,306,0
848,1,1,5786.51,450.0,30.0,306,1
849,1,0,1548.53,1650.0,32.0,306,4
850,1,0,24565.35,328.0,20.0,306,3
851,1,1,5504.03,109.0,29.0,306,0
852,1,1,0.73,1.0,25.0,306,0
853,1,1,9058.79,143.0,40.0,306,1
854,1,1,29144.37,1149.0,28.0,306,4
855,1,1,3904.73,500.0,27.0,306,0
856,1,1,71638.64,1000.0,31.0,306,2
857,1,1,20834.14,499.0,30.0,306,1
858,1,1,5714.06,1.0,25.0,306,0
859,1,0,103406.22,599.0,41.0,306,2
860,1,1,4891.67,100.0,29.0,306,0
861,1,1,3770.91,200.0,25.0,306,0
862,1,1,15.12,100.0,34.0,306,1
863,1,1,9600.92,280.0,29.0,306,0
864,1,1,12779.76,2000.0,29.0,306,4
865,1,1,62547.0,660.0,29.0,306,2
866,1,1,5322.11,50.0,21.0,306,0
867,1,1,16123.27,400.0,21.0,306,0
868,1,1,28634.45,360.0,28.0,306,0
869,1,1,1081.92,250.0,21.0,306,0
870,1,0,15445.98,342.0,35.0,306,3
871,1,1,42000.02,500.0,28.0,306,0
872,1,1,3893.95,200.0,24.0,306,0
873,1,1,491.63,86.0,19.0,306,0
874,1,1,4889.72,1390.0,37.0,306,4
875,1,1,9617.31,1.0,29.0,306,0
876,1,0,4759.8,345.48,28.0,306,3
877,1,1,2499.7,184.0,29.0,306,0
878,1,1,7.71,200.0,27.0,306,0
879,1,1,5985.22,200.0,26.0,306,0
880,1,1,27597.56,476.0,35.0,306,1
881,1,1,9727.63,500.0,26.0,306,0
882,1,1,33047.98,48.0,25.0,306,0
883,1,1,6786.39,5.0,24.0,306,0
884,1,0,11271.15,630.0,22.0,306,3
885,1,1,58.39,677.0,29.0,306,0
886,1,1,13765.29,612.0,23.0,306,0
887,1,0,54504.96,186.92,23.0,306,3
888,1,0,16730.98,371.0,23.0,306,3
889,1,1,67.65,820.0,24.0,306,0
890,1,1,16275.06,130.0,39.0,306,1
891,1,1,49978.19,1299.0,31.0,306,4
892,1,1,0.77,77.0,27.0,306,0
893,1,1,73774.92,277.15,40.0,306,2
894,1,0,16234.32,20.0,30.0,306,3
895,1,1,29281.17,42.0,26.0,306,0
896,1,1,6933.51,1450.0,28.0,306,4
897,1,0,4131.85,35.0,21.0,306,3
898,1,1,13873.99,166.2,24.0,306,0
899,1,1,17693.28,180.0,27.0,306,0
900,1,1,13835.58,220.0,28.0,306,0
901,1,1,52191.88,200.0,32.0,306,1
902,1,1,53807.81,190.0,38.0,306,1
903,1,1,10141.85,500.0,28.0,306,0
904,1,1,2123.29,99.0,23.0,306,0
905,1,0,11635.27,899.0,27.0,306,3
906,1,1,33047.98,30.0,25.0,306,0
907,1,0,2083.12,210.0,28.0,306,3
908,1,1,1718.04,600.0,26.0,306,0
909,1,1,680.31,374.0,34.0,306,1
910,1,1,53524.95,360.0,29.0,306,2
911,1,1,698.03,300.0,32.0,306,1
912,1,0,32292.05,236.0,30.0,306,3
913,1,1,2395.61,24.0,28.0,306,0
914,1,1,33222.04,1000.0,31.0,306,4
915,1,0,124.81,702.0,30.0,306,3
916,1,1,72270.96,1450.0,29.0,306,2
917,1,0,46625.78,225.0,29.0,306,3
918,1,0,21804.85,210.0,22.0,306,3
919,1,1,2173.57,503.0,35.0,306,1
920,1,1,19477.74,38.0,40.0,306,1
921,1,1,551.64,400.0,28.0,306,0
922,1,1,23206.62,500.0,27.0,306,0
923,1,1,3696.92,912.5,25.0,306,0
924,1,1,13468.44,45.0,32.0,306,1
925,1,1,1310.4,20.0,21.0,306,0
926,1,0,140.52,385.0,31.0,306,3
927,1,1,38405.23,200.0,28.0,306,0
928,1,0,4.56,80.0,25.0,306,3
929,1,1,10604.84,100.0,31.0,306,1
930,1,1,3163.13,3.39,27.0,306,0
931,1,1,21387.12,1422.0,27.0,306,4
932,1,1,4.06,40.0,29.0,306,0
933,1,0,27515.05,604.55,27.0,306,3
934,1,1,21.44,500.0,26.0,306,0
935,1,1,65367.25,900.0,40.0,306,2
936,1,1,436.7,150.0,25.0,306,0
937,1,1,26759.56,200.0,27.0,306,0
938,1,1,15.24,928.0,22.0,306,0
939,1,1,13642.54,300.0,23.0,306,0
940,1,0,883.25,1008.63,24.0,306,3
941,1,1,185.91,220.0,37.0,306,1
942,1,1,16395.53,153.05,22.0,306,0
943,1,1,2283.1,553.0,29.0,306,0
944,1,1,11496.06,1699.0,36.0,306,4
945,1,0,2981.85,400.0,23.0,306,3
946,1,0,20415.05,1149.0,22.0,306,3
947,1,1,2.72,247.0,24.0,306,0
948,1,0,8568.41,20.0,26.0,306,3
949,1,1,358.0,600.0,29.0,306,0
950,1,1,8174.04,1050.0,26.0,306,4
951,1,0,4421.08,1835.0,26.0,306,4
952,1,1,4650.59,1337.0,23.0,306,4
953,1,1,306.81,105.0,33.0,306,1
954,1,1,3338.76,315.0,23.0,306,0
955,1,1,11471.39,244.0,28.0,306,0
956,1,1,9953.64,500.0,42.0,306,1
957,1,1,34063.3,200.0,30.0,306,1
958,1,1,7570.15,204.0,23.0,306,0
959,1,1,44185.14,360.0,24.0,306,0
960,1,1,11232.59,299.0,38.0,306,1
961,1,1,41786.69,1227.0,38.0,306,4
962,1,1,114100.35,37.0,24.0,306,2
963,1,0,11998.97,100.0,38.0,306,3
964,1,1,4935.01,749.0,29.0,306,0
965,1,1,131.45,1000.0,28.0,306,4
966,1,1,14216.52,78.0,23.0,306,0
967,1,1,30128.17,1149.0,37.0,306,1
968,1,1,20407.06,251.0,35.0,306,1
969,1,1,10680.05,20.0,26.0,306,0
970,1,1,3067.41,500.0,33.0,306,1
971,1,0,8624.04,436.0,23.0,306,3
972,1,1,12591.76,100.0,24.0,306,0
973,1,0,34613.12,150.0,27.0,306,3
974,1,1,8915.25,50.0,25.0,306,0
975,1,1,7459.24,170.0,26.0,306,0
976,1,0,10649.16,38.0,27.0,306,3
977,1,1,23743.36,30.0,27.0,306,0
978,1,1,4.15,200.0,26.0,306,0
979,1,0,70.11,1500.0,37.0,306,4
980,1,1,15638.2,659.0,26.0,306,0
981,1,1,3491.27,120.0,30.0,306,0
982,1,1,3973.49,130.0,32.0,306,1
983,1,1,479.6,1580.23,32.0,306,4
984,1,1,28346.54,40.0,25.0,306,0
985,1,1,7232.94,559.0,30.0,306,1
986,1,0,3127.62,399.0,31.0,306,3
987,1,1,11585.92,199.0,38.0,306,1
988,1,1,1242.23,198.01,28.0,306,0
989,1,1,61706.57,100.0,26.0,306,2
990,1,1,15044.9,139.0,24.0,306,0
991,1,1,112.53,170.0,37.0,306,1
992,1,1,4031.8,200.0,25.0,306,0
993,1,1,16267.76,156.0,28.0,306,0
994,1,0,14263.92,150.0,26.0,306,3
995,1,1,30700.8,500.0,35.0,306,1
996,1,1,23819.37,220.0,32.0,306,1
997,1,1,21288.08,525.0,33.0,306,1
998,1,1,3965.79,226.0,27.0,306,0
999,1,1,4464.36,360.0,25.0,306,0
1000,1,1,3347.92,360.0,27.0,306,0
1001,1,0,25379.17,201.47,25.0,306,3
1002,1,1,29676.46,194.0,39.0,306,1
1003,1,1,1647.97,67.0,26.0,306,0
1004,1,1,2221.35,200.0,25.0,306,0
1005,1,1,15475.42,300.0,30.0,306,1
1006,1,0,8148.9,918.0,30.0,306,3
1007,1,0,2621.94,50.0,24.0,306,3
1008,1,1,5349.6,364.0,37.0,306,1
1009,1,1,3304.52,350.0,23.0,306,0
1010,1,1,36856.82,1219.0,24.0,306,4
1011,1,1,73650.37,1290.0,40.0,306,2
1012,1,0,126.14,450.0,28.0,306,3
1013,1,1,10209.47,313.0,34.0,306,1
1014,1,1,35120.36,1000.0,23.0,306,0
1015,1,0,5174.48,750.0,30.0,306,3
1016,1,1,536.6,509.11,27.0,306,0
1017,1,0,100275.48,1699.0,29.0,306,2
1018,1,1,29904.47,72.0,19.0,306,0
1019,1,1,9065.22,651.01,31.0,306,1
1020,1,1,21487.74,60.0,39.0,306,1
1021,1,1,3442.44,225.0,33.0,306,1
1022,1,1,135206.53,375.0,37.0,306,2
1023,1,0,8092.93,248.0,33.0,306,3
1024,1,1,52.14,2100.0,27.0,306,4
1025,1,0,7241.51,30.0,27.0,306,3
1026,1,0,15065.45,964.0,26.0,306,3
1027,1,0,15367.02,281.0,30.0,306,3
1028,1,1,8301.26,50.0,24.0,306,0
1029,1,1,1085.05,100.0,25.0,306,0
1030,1,0,189.74,200.0,24.0,306,3
1031,1,1,215.44,55.0,30.0,306,0
1032,1,0,7569.26,50.0,26.0,306,3
1033,1,0,19994.02,500.0,28.0,306,3
1034,1,1,8.76,50.0,21.0,306,0
1035,1,1,14049.63,800.0,26.0,306,0
1036,1,0,22219.99,147.0,27.0,306,3
1037,1,1,1098.1,67.0,25.0,306,0
1038,1,1,23145.38,414.0,38.0,306,1
1039,1,1,85762.86,960.0,32.0,306,2
1040,1,1,7073.67,28.0,27.0,306,0
1041,1,1,16633.52,135.0,25.0,306,0
1042,1,1,56400.04,713.0,40.0,306,1
1043,1,1,0.0,100.0,27.0,306,0
1044,1,0,2749.41,1100.0,28.0,306,3
1045,1,1,41869.47,220.0,25.0,306,0
1046,1,1,37477.18,2038.0,28.0,306,4
1047,1,1,3013.37,899.0,30.0,306,1
1048,1,1,2024.72,1107.0,31.0,306,4
1049,1,1,1857.36,1000.0,28.0,306,4
1050,1,1,70.11,36.0,23.0,306,0
1051,1,0,12410.7,1000.17,23.0,306,3
1052,1,1,2544.28,880.5,27.0,306,0
1053,1,0,12442.07,100.0,20.0,306,3
1054,1,1,21651.79,75.0,38.0,306,1
1055,1,1,85143.36,1550.0,38.0,306,2
1056,1,0,17279.54,379.0,30.0,306,3
1057,1,1,21657.54,529.0,26.0,306,0
1058,1,1,8099.82,30.0,24.0,306,0
1059,1,0,20173.66,259.0,25.0,306,3
1060,1,1,2256.15,108.0,22.0,306,0
1061,1,1,45612.98,663.0,39.0,306,1
1062,1,1,68603.11,109.0,29.0,306,2
1063,1,1,2400.13,491.0,31.0,306,1
1064,1,1,9379.44,387.0,26.0,306,0
1065,1,1,127710.17,500.0,36.0,306,2
1066,1,1,13293.89,100.0,28.0,306,0
1067,1,1,330.08,300.0,27.0,306,0
1068,1,1,699.0,1532.0,28.0,306,4
1069,1,1,10735.62,380.0,24.0,306,0
1070,1,1,60457.74,1293.0,41.0,306,1
1071,1,1,1.38,100.0,33.0,306,1
1072,1,1,2075.36,2103.3,39.0,306,4
1073,1,0,28541.72,1523.2,30.0,306,4
1074,1,1,20648.79,30.0,24.0,306,0
1075,1,0,3250.86,248.0,27.0,306,3
1076,1,0,97084.61,200.0,28.0,306,2
1077,1,0,659.78,48.0,23.0,306,3
1078,1,1,8148.75,244.46,40.0,306,1
1079,1,1,1775.87,120.0,26.0,306,0
1080,1,1,8196.75,200.0,22.0,306,0
1081,1,0,9331.8,200.0,25.0,306,3
1082,1,1,34956.1,1677.0,34.0,306,4
1083,1,0,21199.61,30.0,24.0,306,3
1084,1,1,5853.34,50.0,23.0,306,0
1085,1,0,9030.37,600.0,23.0,306,3
1086,1,0,11498.42,1855.0,33.0,306,4
1087,1,0,6.95,564.0,25.0,306,3
1088,1,0,19307.28,50.0,23.0,306,3
1089,1,1,7626.89,50.0,25.0,306,0
1090,1,1,39617.96,400.0,27.0,306,0
1091,1,1,2280.09,170.0,26.0,306,0
1092,1,0,34521.3,866.0,36.0,306,3
1093,1,0,11612.3,63.0,23.0,306,3
1094,1,1,16369.88,1179.0,36.0,306,1
1095,1,1,19460.44,862.9,32.0,306,1
1096,1,1,61226.75,1600.0,38.0,306,4
1097,1,0,28.83,2210.1,22.0,306,4
1098,1,1,18.79,40.0,24.0,306,0
1099,1,1,18204.4,89.0,31.0,306,1
1100,1,1,530.62,1000.0,40.0,306,1
1101,1,1,29445.5,995.0,22.0,306,0
1102,1,1,1124.26,319.3,24.0,306,0
1103,1,1,11588.31,177.0,23.0,306,0
1104,1,1,4160.5,650.0,24.0,306,0
1105,1,0,5.66,30.0,22.0,306,3
1106,1,1,6276.78,520.0,23.0,306,0
1107,1,1,248.04,150.0,20.0,306,0
1108,1,1,10537.71,240.0,29.0,306,0
1109,1,1,14272.73,2250.0,24.0,306,4
1110,1,1,13504.27,252.0,29.0,306,0
1111,1,1,13203.21,175.0,22.0,306,0
1112,1,1,599.21,35.0,28.0,306,0
1113,1,1,31614.06,756.0,29.0,306,1
1114,1,1,13.67,25.0,25.0,306,0
1115,1,1,13768.99,200.0,25.0,306,0
1116,1,1,85839.57,45.0,40.0,306,2
1117,1,1,1282.06,30.0,23.0,306,0
1118,1,1,24342.89,653.0,40.0,306,1
1119,1,1,22.24,24.0,26.0,306,0
1120,1,1,23564.0,689.0,28.0,306,0
1121,1,0,13167.74,2140.5,25.0,306,4
1122,1,1,63802.47,649.0,27.0,306,2
1123,1,0,16749.92,145.0,28.0,306,3
1124,1,1,15536.15,1075.0,31.0,306,4
1125,1,1,3188.18,20.0,22.0,306,0
1126,1,1,8276.63,528.0,24.0,306,0
1127,1,1,8402.0,147.0,22.0,306,0
1128,1,0,80149.55,1530.0,26.0,306,2
1129,1,0,4821.77,295.46,24.0,306,3
1130,1,1,0.58,256.0,25.0,306,0
1131,1,0,55990.8,500.0,25.0,306,3
1132,1,1,20198.52,152.0,26.0,306,0
1133,1,1,16267.76,20.0,28.0,306,0
1134,1,1,21297.09,45.0,25.0,306,0
1135,1,1,96.4,294.0,25.0,306,0
1136,1,1,2190.09,200.0,29.0,306,0
1137,1,0,25712.7,1105.0,24.0,306,3
1138,1,1,2723.55,300.0,34.0,306,1
1139,1,1,9946.78,7.0,28.0,306,0
1140,1,1,101.75,659.0,29.0,306,0
1141,1,1,4920.89,299.0,22.0,306,0
1142,1,1,49339.12,857.0,25.0,306,0
1143,1,1,964.23,80.0,36.0,306,1
1144,1,0,8168.43,50.0,21.0,306,3
1145,1,1,108011.64,159.0,30.0,306,2
1146,1,0,48527.09,799.0,26.0,306,3
1147,1,0,63.11,931.0,31.0,306,3
1148,1,1,9161.31,985.36,34.0,306,1
1149,1,1,79.82,290.0,27.0,306,0
1150,1,0,80083.78,1018.4,24.0,306,2
1151,1,1,4595.15,200.0,29.0,306,0
1152,1,1,14058.93,155.0,34.0,306,1
1153,1,1,7449.91,641.0,25.0,306,0
1154,1,1,5.52,30.0,25.0,306,0
1155,1,1,5073.92,395.0,27.0,306,0
1156,1,0,10303.78,19.0,25.0,306,3
1157,1,1,4903.55,899.0,25.0,306,0
1158,1,0,44508.33,500.0,37.0,306,3
1159,1,1,436.7,20.0,25.0,306,0
1160,1,0,18663.88,460.0,23.0,306,3
1161,1,1,2173.72,20.0,32.0,306,1
1162,1,0,4033.62,350.0,30.0,306,3
1163,1,1,15111.83,200.0,18.0,306,0
1164,1,1,1449.18,156.0,24.0,306,0
1165,1,0,63972.18,209.0,26.0,306,3
1166,1,1,117.16,42.0,23.0,306,0
1167,1,1,11.3,24.0,22.0,306,0
1168,1,1,84268.25,131.0,29.0,306,2
1169,1,0,13914.98,50.0,18.0,306,3
1170,1,1,246.38,560.0,28.0,306,0
1171,1,1,5180.29,200.0,24.0,306,0
1172,1,1,45648.19,383.0,35.0,306,1
1173,1,1,14090.63,95.0,42.0,306,1
1174,1,0,12680.46,989.0,24.0,306,3
1175,1,1,33.93,580.0,23.0,306,0
1176,1,1,11420.89,200.0,25.0,306,0
1177,1,0,23670.45,41.0,24.0,306,3
1178,1,0,37509.54,850.0,32.0,306,3
1179,1,1,9990.75,1000.0,36.0,306,1
1180,1,1,120338.91,249.0,27.0,306,2
1181,1,0,89512.57,1500.24,30.0,306,2
1182,1,1,53990.81,413.68,30.0,306,2
1183,1,1,7167.25,200.0,27.0,306,0
1184,1,0,10586.03,23.0,33.0,306,3
1185,1,1,15583.7,180.0,30.0,306,0
1186,1,0,14820.82,248.0,28.0,306,3
1187,1,0,101482.77,250.0,35.0,306,2
1188,1,1,5077.19,584.55,26.0,306,0
1189,1,1,7305.58,10.0,23.0,306,0
1190,1,1,53958.73,260.0,29.0,306,2
1191,1,0,41.46,43.0,21.0,306,3
1192,1,1,6892.31,200.0,27.0,306,0
1193,1,1,7.39,57.0,22.0,306,0
1194,1,1,14268.91,100.0,37.0,306,1
1195,1,0,4351.48,850.0,33.0,306,3
1196,1,1,88958.06,899.0,24.0,306,2
1197,1,1,47.66,61.0,34.0,306,1
1198,1,0,71.02,999.0,27.0,306,3
